image_path,direction,shape,color
down/star_blue_058.png,down,star,blue
down/hexagon_blue_094.png,down,hexagon,blue
down/ellipse_yellow_097.png,down,ellipse,yellow
down/diamond_brown_028.png,down,diamond,brown
down/diamond_pink_008.png,down,diamond,pink
down/triangle_red_072.png,down,triangle,red
down/rectangle_pink_066.png,down,rectangle,pink
down/pentagon_red_134.png,down,pentagon,red
down/triangle_yellow_109.png,down,triangle,yellow
down/ellipse_red_127.png,down,ellipse,red
down/ellipse_purple_046.png,down,ellipse,purple
down/heart_navy_001.png,down,heart,navy
down/diamond_yellow_074.png,down,diamond,yellow
down/star_purple_026.png,down,star,purple
down/star_red_028.png,down,star,red
down/ellipse_red_038.png,down,ellipse,red
down/cross_yellow_109.png,down,cross,yellow
down/heart_green_018.png,down,heart,green
down/triangle_blue_009.png,down,triangle,blue
down/triangle_pink_127.png,down,triangle,pink
down/hexagon_yellow_007.png,down,hexagon,yellow
down/star_pink_056.png,down,star,pink
down/triangle_pink_065.png,down,triangle,pink
down/rectangle_purple_047.png,down,rectangle,purple
down/circle_cyan_043.png,down,circle,cyan
down/star_purple_114.png,down,star,purple
down/heart_green_021.png,down,heart,green
down/circle_cyan_010.png,down,circle,cyan
down/circle_red_133.png,down,circle,red
down/rectangle_pink_016.png,down,rectangle,pink
down/triangle_green_144.png,down,triangle,green
down/cross_green_135.png,down,cross,green
down/pentagon_pink_072.png,down,pentagon,pink
down/cross_navy_145.png,down,cross,navy
down/circle_cyan_076.png,down,circle,cyan
down/ellipse_blue_085.png,down,ellipse,blue
down/hexagon_cyan_024.png,down,hexagon,cyan
down/rectangle_blue_106.png,down,rectangle,blue
down/cross_blue_031.png,down,cross,blue
down/hexagon_red_055.png,down,hexagon,red
down/ellipse_yellow_020.png,down,ellipse,yellow
down/cross_orange_140.png,down,cross,orange
down/pentagon_navy_137.png,down,pentagon,navy
down/ellipse_purple_044.png,down,ellipse,purple
down/pentagon_brown_147.png,down,pentagon,brown
down/star_pink_131.png,down,star,pink
down/pentagon_green_001.png,down,pentagon,green
down/hexagon_cyan_020.png,down,hexagon,cyan
down/star_cyan_107.png,down,star,cyan
down/circle_orange_004.png,down,circle,orange
down/pentagon_purple_098.png,down,pentagon,purple
down/hexagon_blue_020.png,down,hexagon,blue
down/hexagon_cyan_056.png,down,hexagon,cyan
down/circle_orange_088.png,down,circle,orange
down/circle_green_095.png,down,circle,green
down/circle_purple_139.png,down,circle,purple
down/hexagon_orange_085.png,down,hexagon,orange
down/star_navy_057.png,down,star,navy
down/rectangle_orange_068.png,down,rectangle,orange
down/star_brown_125.png,down,star,brown
down/heart_navy_035.png,down,heart,navy
down/diamond_navy_072.png,down,diamond,navy
down/triangle_yellow_047.png,down,triangle,yellow
down/circle_pink_136.png,down,circle,pink
down/cross_pink_053.png,down,cross,pink
down/ellipse_blue_093.png,down,ellipse,blue
down/ellipse_cyan_150.png,down,ellipse,cyan
down/star_orange_039.png,down,star,orange
down/pentagon_cyan_110.png,down,pentagon,cyan
down/ellipse_navy_035.png,down,ellipse,navy
down/circle_navy_089.png,down,circle,navy
down/circle_purple_103.png,down,circle,purple
down/hexagon_brown_095.png,down,hexagon,brown
down/pentagon_brown_141.png,down,pentagon,brown
down/diamond_orange_075.png,down,diamond,orange
down/cross_navy_095.png,down,cross,navy
down/diamond_navy_094.png,down,diamond,navy
down/hexagon_navy_015.png,down,hexagon,navy
down/pentagon_navy_131.png,down,pentagon,navy
down/heart_purple_109.png,down,heart,purple
down/pentagon_yellow_067.png,down,pentagon,yellow
down/circle_green_065.png,down,circle,green
down/diamond_yellow_068.png,down,diamond,yellow
down/hexagon_purple_108.png,down,hexagon,purple
down/cross_green_052.png,down,cross,green
down/triangle_cyan_109.png,down,triangle,cyan
down/diamond_purple_103.png,down,diamond,purple
down/hexagon_orange_011.png,down,hexagon,orange
down/triangle_green_070.png,down,triangle,green
down/heart_yellow_112.png,down,heart,yellow
down/pentagon_pink_003.png,down,pentagon,pink
down/cross_yellow_149.png,down,cross,yellow
down/triangle_brown_094.png,down,triangle,brown
down/pentagon_orange_022.png,down,pentagon,orange
down/hexagon_purple_035.png,down,hexagon,purple
down/circle_brown_007.png,down,circle,brown
down/cross_purple_031.png,down,cross,purple
down/rectangle_orange_029.png,down,rectangle,orange
down/ellipse_green_036.png,down,ellipse,green
down/ellipse_yellow_050.png,down,ellipse,yellow
down/circle_pink_143.png,down,circle,pink
down/heart_cyan_089.png,down,heart,cyan
down/star_red_148.png,down,star,red
down/pentagon_green_089.png,down,pentagon,green
down/heart_pink_043.png,down,heart,pink
down/hexagon_navy_114.png,down,hexagon,navy
down/heart_navy_023.png,down,heart,navy
down/pentagon_red_100.png,down,pentagon,red
down/hexagon_yellow_099.png,down,hexagon,yellow
down/pentagon_pink_095.png,down,pentagon,pink
down/rectangle_pink_086.png,down,rectangle,pink
down/heart_navy_029.png,down,heart,navy
down/cross_green_105.png,down,cross,green
down/heart_cyan_078.png,down,heart,cyan
down/pentagon_blue_137.png,down,pentagon,blue
down/ellipse_brown_029.png,down,ellipse,brown
down/star_red_092.png,down,star,red
down/circle_blue_106.png,down,circle,blue
down/ellipse_green_103.png,down,ellipse,green
down/hexagon_purple_077.png,down,hexagon,purple
down/star_purple_044.png,down,star,purple
down/triangle_cyan_031.png,down,triangle,cyan
down/cross_cyan_133.png,down,cross,cyan
down/rectangle_brown_019.png,down,rectangle,brown
down/diamond_yellow_098.png,down,diamond,yellow
down/star_navy_128.png,down,star,navy
down/rectangle_orange_066.png,down,rectangle,orange
down/triangle_red_131.png,down,triangle,red
down/hexagon_red_034.png,down,hexagon,red
down/hexagon_pink_004.png,down,hexagon,pink
down/pentagon_orange_072.png,down,pentagon,orange
down/hexagon_orange_042.png,down,hexagon,orange
down/circle_purple_092.png,down,circle,purple
down/circle_pink_097.png,down,circle,pink
down/cross_navy_003.png,down,cross,navy
down/diamond_green_143.png,down,diamond,green
down/triangle_red_065.png,down,triangle,red
down/heart_pink_058.png,down,heart,pink
down/triangle_purple_028.png,down,triangle,purple
down/pentagon_green_020.png,down,pentagon,green
down/heart_green_011.png,down,heart,green
down/cross_brown_071.png,down,cross,brown
down/pentagon_brown_102.png,down,pentagon,brown
down/ellipse_purple_034.png,down,ellipse,purple
down/diamond_pink_059.png,down,diamond,pink
down/triangle_purple_008.png,down,triangle,purple
down/diamond_brown_016.png,down,diamond,brown
down/rectangle_yellow_036.png,down,rectangle,yellow
down/circle_navy_106.png,down,circle,navy
down/ellipse_pink_060.png,down,ellipse,pink
down/rectangle_pink_102.png,down,rectangle,pink
down/diamond_navy_143.png,down,diamond,navy
down/diamond_blue_038.png,down,diamond,blue
down/star_brown_058.png,down,star,brown
down/hexagon_pink_099.png,down,hexagon,pink
down/star_navy_146.png,down,star,navy
down/heart_purple_027.png,down,heart,purple
down/pentagon_purple_012.png,down,pentagon,purple
down/hexagon_red_129.png,down,hexagon,red
down/star_blue_005.png,down,star,blue
down/hexagon_yellow_115.png,down,hexagon,yellow
down/triangle_pink_148.png,down,triangle,pink
down/diamond_navy_021.png,down,diamond,navy
down/circle_red_063.png,down,circle,red
down/triangle_orange_046.png,down,triangle,orange
down/diamond_yellow_020.png,down,diamond,yellow
down/circle_navy_144.png,down,circle,navy
down/diamond_yellow_028.png,down,diamond,yellow
down/rectangle_brown_053.png,down,rectangle,brown
down/triangle_blue_025.png,down,triangle,blue
down/pentagon_brown_077.png,down,pentagon,brown
down/diamond_yellow_089.png,down,diamond,yellow
down/pentagon_green_117.png,down,pentagon,green
down/rectangle_navy_063.png,down,rectangle,navy
down/diamond_blue_104.png,down,diamond,blue
down/ellipse_blue_102.png,down,ellipse,blue
down/rectangle_brown_143.png,down,rectangle,brown
down/cross_red_017.png,down,cross,red
down/diamond_blue_109.png,down,diamond,blue
down/cross_orange_004.png,down,cross,orange
down/pentagon_purple_009.png,down,pentagon,purple
down/pentagon_purple_036.png,down,pentagon,purple
down/rectangle_navy_124.png,down,rectangle,navy
down/cross_green_102.png,down,cross,green
down/pentagon_pink_114.png,down,pentagon,pink
down/rectangle_purple_021.png,down,rectangle,purple
down/ellipse_brown_054.png,down,ellipse,brown
down/heart_pink_091.png,down,heart,pink
down/circle_pink_148.png,down,circle,pink
down/pentagon_red_017.png,down,pentagon,red
down/cross_purple_122.png,down,cross,purple
down/rectangle_yellow_025.png,down,rectangle,yellow
down/diamond_purple_075.png,down,diamond,purple
down/cross_yellow_095.png,down,cross,yellow
down/diamond_blue_143.png,down,diamond,blue
down/pentagon_purple_062.png,down,pentagon,purple
down/triangle_cyan_126.png,down,triangle,cyan
down/ellipse_green_121.png,down,ellipse,green
down/triangle_cyan_039.png,down,triangle,cyan
down/diamond_blue_062.png,down,diamond,blue
down/ellipse_pink_137.png,down,ellipse,pink
down/heart_pink_044.png,down,heart,pink
down/cross_blue_030.png,down,cross,blue
down/star_pink_057.png,down,star,pink
down/ellipse_cyan_062.png,down,ellipse,cyan
down/cross_green_128.png,down,cross,green
down/triangle_blue_114.png,down,triangle,blue
down/pentagon_purple_106.png,down,pentagon,purple
down/ellipse_brown_108.png,down,ellipse,brown
down/star_yellow_131.png,down,star,yellow
down/star_cyan_141.png,down,star,cyan
down/pentagon_red_086.png,down,pentagon,red
down/heart_pink_022.png,down,heart,pink
down/hexagon_orange_100.png,down,hexagon,orange
down/rectangle_navy_098.png,down,rectangle,navy
down/hexagon_green_126.png,down,hexagon,green
down/pentagon_brown_096.png,down,pentagon,brown
down/pentagon_yellow_006.png,down,pentagon,yellow
down/ellipse_orange_112.png,down,ellipse,orange
down/ellipse_green_142.png,down,ellipse,green
down/hexagon_purple_056.png,down,hexagon,purple
down/pentagon_cyan_079.png,down,pentagon,cyan
down/diamond_pink_086.png,down,diamond,pink
down/star_green_041.png,down,star,green
down/circle_red_139.png,down,circle,red
down/cross_orange_010.png,down,cross,orange
down/star_orange_034.png,down,star,orange
down/triangle_blue_028.png,down,triangle,blue
down/cross_blue_017.png,down,cross,blue
down/star_red_062.png,down,star,red
down/heart_yellow_047.png,down,heart,yellow
down/pentagon_pink_083.png,down,pentagon,pink
down/hexagon_orange_132.png,down,hexagon,orange
down/diamond_cyan_038.png,down,diamond,cyan
down/star_navy_047.png,down,star,navy
down/circle_green_073.png,down,circle,green
down/rectangle_yellow_062.png,down,rectangle,yellow
down/rectangle_yellow_040.png,down,rectangle,yellow
down/pentagon_navy_054.png,down,pentagon,navy
down/rectangle_green_012.png,down,rectangle,green
down/ellipse_pink_072.png,down,ellipse,pink
down/pentagon_pink_080.png,down,pentagon,pink
down/hexagon_orange_069.png,down,hexagon,orange
down/heart_yellow_083.png,down,heart,yellow
down/heart_brown_035.png,down,heart,brown
down/rectangle_green_029.png,down,rectangle,green
down/triangle_orange_100.png,down,triangle,orange
down/star_red_082.png,down,star,red
down/rectangle_purple_063.png,down,rectangle,purple
down/cross_green_063.png,down,cross,green
down/ellipse_blue_062.png,down,ellipse,blue
down/star_orange_027.png,down,star,orange
down/rectangle_cyan_032.png,down,rectangle,cyan
down/pentagon_yellow_041.png,down,pentagon,yellow
down/diamond_yellow_027.png,down,diamond,yellow
down/circle_navy_150.png,down,circle,navy
down/hexagon_red_064.png,down,hexagon,red
down/hexagon_brown_147.png,down,hexagon,brown
down/star_brown_150.png,down,star,brown
down/star_blue_032.png,down,star,blue
down/heart_brown_042.png,down,heart,brown
down/rectangle_red_053.png,down,rectangle,red
down/hexagon_blue_098.png,down,hexagon,blue
down/triangle_navy_039.png,down,triangle,navy
down/ellipse_brown_101.png,down,ellipse,brown
down/star_yellow_052.png,down,star,yellow
down/heart_orange_038.png,down,heart,orange
down/triangle_yellow_091.png,down,triangle,yellow
down/cross_yellow_001.png,down,cross,yellow
down/ellipse_purple_124.png,down,ellipse,purple
down/triangle_red_046.png,down,triangle,red
down/heart_yellow_034.png,down,heart,yellow
down/pentagon_orange_069.png,down,pentagon,orange
down/circle_purple_039.png,down,circle,purple
down/star_navy_085.png,down,star,navy
down/heart_orange_032.png,down,heart,orange
down/hexagon_red_020.png,down,hexagon,red
down/pentagon_navy_031.png,down,pentagon,navy
down/star_brown_063.png,down,star,brown
down/circle_cyan_058.png,down,circle,cyan
down/pentagon_purple_026.png,down,pentagon,purple
down/pentagon_cyan_127.png,down,pentagon,cyan
down/circle_orange_084.png,down,circle,orange
down/diamond_brown_036.png,down,diamond,brown
down/cross_cyan_146.png,down,cross,cyan
down/circle_pink_076.png,down,circle,pink
down/rectangle_navy_115.png,down,rectangle,navy
down/hexagon_pink_140.png,down,hexagon,pink
down/hexagon_yellow_120.png,down,hexagon,yellow
down/ellipse_pink_076.png,down,ellipse,pink
down/hexagon_orange_071.png,down,hexagon,orange
down/star_pink_036.png,down,star,pink
down/triangle_orange_016.png,down,triangle,orange
down/diamond_cyan_060.png,down,diamond,cyan
down/ellipse_cyan_052.png,down,ellipse,cyan
down/star_red_106.png,down,star,red
down/cross_brown_094.png,down,cross,brown
down/hexagon_cyan_147.png,down,hexagon,cyan
down/hexagon_navy_010.png,down,hexagon,navy
down/pentagon_navy_125.png,down,pentagon,navy
down/heart_purple_150.png,down,heart,purple
down/star_pink_075.png,down,star,pink
down/rectangle_blue_084.png,down,rectangle,blue
down/triangle_red_048.png,down,triangle,red
down/pentagon_yellow_143.png,down,pentagon,yellow
down/diamond_blue_053.png,down,diamond,blue
down/rectangle_navy_041.png,down,rectangle,navy
down/pentagon_yellow_036.png,down,pentagon,yellow
down/diamond_orange_136.png,down,diamond,orange
down/rectangle_red_111.png,down,rectangle,red
down/diamond_orange_126.png,down,diamond,orange
down/pentagon_brown_128.png,down,pentagon,brown
down/ellipse_brown_125.png,down,ellipse,brown
down/triangle_navy_030.png,down,triangle,navy
down/rectangle_red_042.png,down,rectangle,red
down/heart_navy_115.png,down,heart,navy
down/ellipse_blue_137.png,down,ellipse,blue
down/triangle_green_072.png,down,triangle,green
down/diamond_red_113.png,down,diamond,red
down/rectangle_navy_048.png,down,rectangle,navy
down/pentagon_orange_092.png,down,pentagon,orange
down/hexagon_yellow_025.png,down,hexagon,yellow
down/rectangle_cyan_129.png,down,rectangle,cyan
down/rectangle_green_119.png,down,rectangle,green
down/circle_brown_092.png,down,circle,brown
down/star_brown_082.png,down,star,brown
down/cross_red_092.png,down,cross,red
down/triangle_green_085.png,down,triangle,green
down/diamond_orange_083.png,down,diamond,orange
down/cross_blue_047.png,down,cross,blue
down/diamond_navy_092.png,down,diamond,navy
down/ellipse_purple_131.png,down,ellipse,purple
down/cross_cyan_124.png,down,cross,cyan
down/rectangle_orange_064.png,down,rectangle,orange
down/star_navy_013.png,down,star,navy
down/heart_blue_102.png,down,heart,blue
down/star_brown_139.png,down,star,brown
down/star_brown_059.png,down,star,brown
down/circle_cyan_004.png,down,circle,cyan
down/circle_blue_064.png,down,circle,blue
down/star_green_050.png,down,star,green
down/cross_blue_106.png,down,cross,blue
down/heart_green_015.png,down,heart,green
down/hexagon_cyan_046.png,down,hexagon,cyan
down/rectangle_navy_143.png,down,rectangle,navy
down/circle_navy_046.png,down,circle,navy
down/ellipse_cyan_061.png,down,ellipse,cyan
down/rectangle_red_028.png,down,rectangle,red
down/ellipse_green_097.png,down,ellipse,green
down/pentagon_purple_022.png,down,pentagon,purple
down/pentagon_orange_114.png,down,pentagon,orange
down/triangle_cyan_111.png,down,triangle,cyan
down/pentagon_purple_108.png,down,pentagon,purple
down/star_cyan_087.png,down,star,cyan
down/heart_yellow_145.png,down,heart,yellow
down/ellipse_yellow_102.png,down,ellipse,yellow
down/ellipse_cyan_113.png,down,ellipse,cyan
down/rectangle_red_035.png,down,rectangle,red
down/rectangle_purple_027.png,down,rectangle,purple
down/rectangle_brown_055.png,down,rectangle,brown
down/heart_yellow_078.png,down,heart,yellow
down/star_navy_117.png,down,star,navy
down/heart_pink_060.png,down,heart,pink
down/circle_yellow_102.png,down,circle,yellow
down/pentagon_red_110.png,down,pentagon,red
down/ellipse_navy_145.png,down,ellipse,navy
down/cross_blue_064.png,down,cross,blue
down/diamond_cyan_054.png,down,diamond,cyan
down/diamond_cyan_032.png,down,diamond,cyan
down/cross_pink_123.png,down,cross,pink
down/heart_orange_033.png,down,heart,orange
down/rectangle_orange_146.png,down,rectangle,orange
down/star_blue_060.png,down,star,blue
down/heart_navy_108.png,down,heart,navy
down/heart_cyan_054.png,down,heart,cyan
down/ellipse_blue_133.png,down,ellipse,blue
down/ellipse_red_140.png,down,ellipse,red
down/cross_yellow_085.png,down,cross,yellow
down/triangle_orange_010.png,down,triangle,orange
down/triangle_brown_076.png,down,triangle,brown
down/triangle_green_114.png,down,triangle,green
down/hexagon_purple_125.png,down,hexagon,purple
down/star_yellow_111.png,down,star,yellow
down/heart_orange_048.png,down,heart,orange
down/diamond_navy_096.png,down,diamond,navy
down/star_navy_121.png,down,star,navy
down/pentagon_purple_140.png,down,pentagon,purple
down/cross_red_114.png,down,cross,red
down/rectangle_red_067.png,down,rectangle,red
down/ellipse_navy_076.png,down,ellipse,navy
down/diamond_orange_090.png,down,diamond,orange
down/heart_green_028.png,down,heart,green
down/heart_navy_042.png,down,heart,navy
down/star_red_099.png,down,star,red
down/triangle_purple_006.png,down,triangle,purple
down/triangle_pink_056.png,down,triangle,pink
down/pentagon_yellow_020.png,down,pentagon,yellow
down/cross_brown_047.png,down,cross,brown
down/cross_brown_143.png,down,cross,brown
down/star_green_141.png,down,star,green
down/star_green_135.png,down,star,green
down/cross_brown_121.png,down,cross,brown
down/rectangle_brown_108.png,down,rectangle,brown
down/diamond_green_051.png,down,diamond,green
down/circle_orange_120.png,down,circle,orange
down/heart_brown_001.png,down,heart,brown
down/triangle_red_106.png,down,triangle,red
down/cross_red_054.png,down,cross,red
down/heart_cyan_063.png,down,heart,cyan
down/heart_orange_001.png,down,heart,orange
down/star_green_106.png,down,star,green
down/star_cyan_010.png,down,star,cyan
down/circle_red_011.png,down,circle,red
down/ellipse_red_080.png,down,ellipse,red
down/hexagon_navy_122.png,down,hexagon,navy
down/hexagon_cyan_145.png,down,hexagon,cyan
down/diamond_brown_081.png,down,diamond,brown
down/diamond_brown_005.png,down,diamond,brown
down/circle_red_099.png,down,circle,red
down/diamond_yellow_057.png,down,diamond,yellow
down/rectangle_brown_047.png,down,rectangle,brown
down/cross_blue_140.png,down,cross,blue
down/cross_blue_137.png,down,cross,blue
down/pentagon_brown_088.png,down,pentagon,brown
down/rectangle_blue_059.png,down,rectangle,blue
down/heart_cyan_071.png,down,heart,cyan
down/hexagon_purple_057.png,down,hexagon,purple
down/cross_navy_142.png,down,cross,navy
down/hexagon_cyan_040.png,down,hexagon,cyan
down/pentagon_blue_092.png,down,pentagon,blue
down/rectangle_red_045.png,down,rectangle,red
down/star_yellow_056.png,down,star,yellow
down/hexagon_green_111.png,down,hexagon,green
down/rectangle_purple_028.png,down,rectangle,purple
down/rectangle_navy_078.png,down,rectangle,navy
down/hexagon_cyan_025.png,down,hexagon,cyan
down/diamond_cyan_077.png,down,diamond,cyan
down/rectangle_green_011.png,down,rectangle,green
down/triangle_red_093.png,down,triangle,red
down/heart_green_003.png,down,heart,green
down/hexagon_green_056.png,down,hexagon,green
down/heart_red_033.png,down,heart,red
down/star_brown_131.png,down,star,brown
down/star_purple_132.png,down,star,purple
down/diamond_brown_096.png,down,diamond,brown
down/cross_navy_046.png,down,cross,navy
down/pentagon_blue_102.png,down,pentagon,blue
down/heart_pink_029.png,down,heart,pink
down/pentagon_pink_041.png,down,pentagon,pink
down/heart_blue_146.png,down,heart,blue
down/star_blue_103.png,down,star,blue
down/pentagon_yellow_148.png,down,pentagon,yellow
down/triangle_purple_024.png,down,triangle,purple
down/triangle_green_028.png,down,triangle,green
down/cross_cyan_040.png,down,cross,cyan
down/cross_green_114.png,down,cross,green
down/hexagon_green_001.png,down,hexagon,green
down/hexagon_yellow_126.png,down,hexagon,yellow
down/ellipse_pink_142.png,down,ellipse,pink
down/heart_cyan_062.png,down,heart,cyan
down/rectangle_blue_092.png,down,rectangle,blue
down/cross_navy_002.png,down,cross,navy
down/hexagon_green_136.png,down,hexagon,green
down/circle_red_082.png,down,circle,red
down/circle_brown_091.png,down,circle,brown
down/rectangle_pink_124.png,down,rectangle,pink
down/circle_purple_093.png,down,circle,purple
down/pentagon_pink_129.png,down,pentagon,pink
down/circle_pink_110.png,down,circle,pink
down/diamond_brown_136.png,down,diamond,brown
down/heart_blue_149.png,down,heart,blue
down/circle_brown_074.png,down,circle,brown
down/rectangle_navy_106.png,down,rectangle,navy
down/heart_blue_067.png,down,heart,blue
down/triangle_blue_116.png,down,triangle,blue
down/diamond_red_030.png,down,diamond,red
down/triangle_navy_114.png,down,triangle,navy
down/diamond_navy_011.png,down,diamond,navy
down/pentagon_yellow_081.png,down,pentagon,yellow
down/heart_cyan_039.png,down,heart,cyan
down/pentagon_red_066.png,down,pentagon,red
down/cross_red_075.png,down,cross,red
down/pentagon_navy_047.png,down,pentagon,navy
down/hexagon_blue_017.png,down,hexagon,blue
down/pentagon_orange_124.png,down,pentagon,orange
down/rectangle_orange_049.png,down,rectangle,orange
down/star_cyan_057.png,down,star,cyan
down/ellipse_brown_128.png,down,ellipse,brown
down/pentagon_yellow_110.png,down,pentagon,yellow
down/heart_brown_089.png,down,heart,brown
down/circle_brown_084.png,down,circle,brown
down/star_orange_115.png,down,star,orange
down/star_pink_011.png,down,star,pink
down/circle_pink_118.png,down,circle,pink
down/ellipse_yellow_061.png,down,ellipse,yellow
down/circle_green_099.png,down,circle,green
down/hexagon_blue_039.png,down,hexagon,blue
down/star_blue_116.png,down,star,blue
down/triangle_pink_043.png,down,triangle,pink
down/circle_pink_114.png,down,circle,pink
down/ellipse_brown_030.png,down,ellipse,brown
down/hexagon_purple_150.png,down,hexagon,purple
down/hexagon_red_033.png,down,hexagon,red
down/ellipse_green_082.png,down,ellipse,green
down/ellipse_green_075.png,down,ellipse,green
down/diamond_yellow_148.png,down,diamond,yellow
down/triangle_yellow_001.png,down,triangle,yellow
down/rectangle_yellow_109.png,down,rectangle,yellow
down/diamond_brown_090.png,down,diamond,brown
down/hexagon_yellow_065.png,down,hexagon,yellow
down/ellipse_green_034.png,down,ellipse,green
down/heart_brown_098.png,down,heart,brown
down/cross_red_115.png,down,cross,red
down/ellipse_orange_056.png,down,ellipse,orange
down/cross_green_137.png,down,cross,green
down/heart_orange_077.png,down,heart,orange
down/diamond_purple_042.png,down,diamond,purple
down/ellipse_brown_058.png,down,ellipse,brown
down/cross_brown_063.png,down,cross,brown
down/heart_pink_076.png,down,heart,pink
down/ellipse_orange_127.png,down,ellipse,orange
down/triangle_yellow_101.png,down,triangle,yellow
down/rectangle_navy_005.png,down,rectangle,navy
down/hexagon_brown_074.png,down,hexagon,brown
down/diamond_pink_078.png,down,diamond,pink
down/rectangle_purple_114.png,down,rectangle,purple
down/hexagon_green_076.png,down,hexagon,green
down/triangle_red_049.png,down,triangle,red
down/circle_red_094.png,down,circle,red
down/ellipse_blue_129.png,down,ellipse,blue
down/cross_orange_011.png,down,cross,orange
down/rectangle_cyan_040.png,down,rectangle,cyan
down/diamond_yellow_056.png,down,diamond,yellow
down/circle_green_109.png,down,circle,green
down/hexagon_orange_128.png,down,hexagon,orange
down/rectangle_red_149.png,down,rectangle,red
down/diamond_green_020.png,down,diamond,green
down/hexagon_pink_008.png,down,hexagon,pink
down/diamond_cyan_117.png,down,diamond,cyan
down/hexagon_blue_096.png,down,hexagon,blue
down/triangle_orange_021.png,down,triangle,orange
down/pentagon_purple_076.png,down,pentagon,purple
down/cross_green_014.png,down,cross,green
down/heart_brown_073.png,down,heart,brown
down/hexagon_brown_055.png,down,hexagon,brown
down/star_orange_084.png,down,star,orange
down/ellipse_pink_084.png,down,ellipse,pink
down/circle_navy_093.png,down,circle,navy
down/pentagon_brown_028.png,down,pentagon,brown
down/cross_green_073.png,down,cross,green
down/rectangle_red_004.png,down,rectangle,red
down/circle_green_090.png,down,circle,green
down/cross_blue_118.png,down,cross,blue
down/heart_cyan_082.png,down,heart,cyan
down/triangle_brown_108.png,down,triangle,brown
down/ellipse_purple_066.png,down,ellipse,purple
down/hexagon_red_116.png,down,hexagon,red
down/heart_yellow_018.png,down,heart,yellow
down/triangle_red_135.png,down,triangle,red
down/ellipse_blue_136.png,down,ellipse,blue
down/pentagon_pink_032.png,down,pentagon,pink
down/ellipse_orange_064.png,down,ellipse,orange
down/star_yellow_053.png,down,star,yellow
down/rectangle_navy_094.png,down,rectangle,navy
down/pentagon_cyan_125.png,down,pentagon,cyan
down/cross_navy_062.png,down,cross,navy
down/triangle_purple_101.png,down,triangle,purple
down/rectangle_red_119.png,down,rectangle,red
down/triangle_blue_148.png,down,triangle,blue
down/ellipse_blue_101.png,down,ellipse,blue
down/cross_red_136.png,down,cross,red
down/triangle_orange_098.png,down,triangle,orange
down/ellipse_purple_029.png,down,ellipse,purple
down/triangle_brown_069.png,down,triangle,brown
down/hexagon_navy_055.png,down,hexagon,navy
down/rectangle_yellow_147.png,down,rectangle,yellow
down/pentagon_green_119.png,down,pentagon,green
down/diamond_red_043.png,down,diamond,red
down/circle_navy_061.png,down,circle,navy
down/circle_yellow_131.png,down,circle,yellow
down/cross_orange_150.png,down,cross,orange
down/diamond_red_004.png,down,diamond,red
down/triangle_blue_082.png,down,triangle,blue
down/star_pink_150.png,down,star,pink
down/heart_purple_048.png,down,heart,purple
down/ellipse_purple_043.png,down,ellipse,purple
down/circle_orange_079.png,down,circle,orange
down/triangle_purple_099.png,down,triangle,purple
down/triangle_green_025.png,down,triangle,green
down/cross_navy_125.png,down,cross,navy
down/hexagon_pink_141.png,down,hexagon,pink
down/star_cyan_129.png,down,star,cyan
down/hexagon_cyan_058.png,down,hexagon,cyan
down/pentagon_pink_074.png,down,pentagon,pink
down/star_blue_097.png,down,star,blue
down/circle_green_085.png,down,circle,green
down/diamond_purple_088.png,down,diamond,purple
down/triangle_green_101.png,down,triangle,green
down/ellipse_cyan_124.png,down,ellipse,cyan
down/star_orange_042.png,down,star,orange
down/pentagon_green_140.png,down,pentagon,green
down/pentagon_cyan_114.png,down,pentagon,cyan
down/hexagon_green_053.png,down,hexagon,green
down/ellipse_orange_087.png,down,ellipse,orange
down/pentagon_brown_103.png,down,pentagon,brown
down/hexagon_green_051.png,down,hexagon,green
down/heart_cyan_091.png,down,heart,cyan
down/cross_pink_004.png,down,cross,pink
down/star_brown_116.png,down,star,brown
down/rectangle_blue_132.png,down,rectangle,blue
down/heart_cyan_097.png,down,heart,cyan
down/circle_orange_144.png,down,circle,orange
down/rectangle_yellow_039.png,down,rectangle,yellow
down/circle_blue_089.png,down,circle,blue
down/circle_green_018.png,down,circle,green
down/cross_green_064.png,down,cross,green
down/diamond_cyan_069.png,down,diamond,cyan
down/pentagon_cyan_074.png,down,pentagon,cyan
down/triangle_brown_150.png,down,triangle,brown
down/rectangle_purple_106.png,down,rectangle,purple
down/heart_pink_106.png,down,heart,pink
down/star_red_112.png,down,star,red
down/heart_navy_015.png,down,heart,navy
down/circle_orange_142.png,down,circle,orange
down/circle_purple_026.png,down,circle,purple
down/ellipse_navy_057.png,down,ellipse,navy
down/diamond_orange_058.png,down,diamond,orange
down/diamond_purple_113.png,down,diamond,purple
down/rectangle_brown_070.png,down,rectangle,brown
down/triangle_cyan_083.png,down,triangle,cyan
down/triangle_orange_037.png,down,triangle,orange
down/cross_blue_112.png,down,cross,blue
down/star_pink_055.png,down,star,pink
down/star_cyan_022.png,down,star,cyan
down/star_pink_144.png,down,star,pink
down/ellipse_yellow_011.png,down,ellipse,yellow
down/circle_yellow_112.png,down,circle,yellow
down/pentagon_green_037.png,down,pentagon,green
down/pentagon_blue_044.png,down,pentagon,blue
down/triangle_pink_117.png,down,triangle,pink
